time,x,y,v,delta,accel,cte,cost,power,energy
60.1,180.26214599609375,187.11831665039062,5.020600723448486,-0.1067270782353786,1.168581434865906,0.5165478579310596,20.119301528508586,23.7402696794884,1413.0998098276598
60.2,179.7523956298828,187.10472106933594,5.158289039175247,-0.09170322518507855,1.2541478035579678,0.5299346050225017,22.003799603498614,25.971579081150082,1415.6969677357747
60.300000000000004,179.23980712890625,187.0990447998047,5.116551752555622,-0.0811827526001593,1.4402504548653317,0.7274354321743008,26.262397338715676,29.08339700169401,1418.605307435944
60.400000000000006,178.72857666015625,187.1003875732422,5.122896621056837,-0.07202907555948888,1.3033975905629056,0.5337749595065486,25.702452713790198,26.667302442924708,1421.2720376802365
60.5,178.21449279785156,187.10855102539062,5.166666017123309,-0.05963591951373334,1.4413729530957704,0.5253757075243475,25.43337327101668,29.401600554096643,1424.2121977356462
60.6,177.694580078125,187.1222381591797,5.237150300184131,-0.047286814793694,1.5624416940662063,0.5116724658790507,59.550746333883964,32.04071203622403,1427.4162689392685
60.7,177.16629028320312,187.14019775390625,5.332950454680922,-0.03576363754714969,1.6603329285648492,0.6930161601516343,62.205704562231666,34.480447235326515,1430.8643136628011
60.800000000000004,176.6273651123047,187.163330078125,5.448205233589433,-0.028528557064280244,1.4578025031143627,0.469868516724941,60.21458335783489,31.396809072467633,1434.0039945700478
60.900000000000006,176.076171875,187.1894073486328,5.57960175045484,-0.01900564470771458,1.5262159004835103,0.5950658903190711,62.24364422153694,33.52965275718162,1437.356959845766
61.0,175.51123046875,187.21875,5.722666968493988,-0.014621180798213887,1.3070926251145532,0.41393653945254666,60.10720085419169,30.045826442022626,1440.361542489968
61.1,174.93191528320312,187.24993896484375,5.865784182752786,-0.007304600704434276,1.361979682323791,0.45829908652476725,61.752951488563774,31.971751538297287,1443.5587176437978
61.2,174.33880615234375,187.28175354003906,5.999243026435734,-0.005741473350620606,1.1497418508329003,0.3503951201887963,59.965386851068004,28.289292332654192,1446.3876468770632
61.300000000000004,173.733154296875,187.31448364257812,6.116455994915528,-0.0004990408706953618,1.210963524413519,0.32190595994451826,61.7559513588778,30.19517804835412,1449.4071646818986
61.400000000000006,173.11692810058594,187.34751892089844,6.21323053819903,0.0038420242404358373,1.2764662515142235,0.5216645134915108,64.1641041877517,32.13369520894984,1452.6205342027936
61.5,172.49185180664062,187.37994384765625,6.296012561836924,0.003862918348205773,1.0920662460364885,0.25135747557208865,62.724210880405316,28.530329010846415,1455.4735671038782
61.6,171.85910034179688,187.41184997558594,6.365881631636865,0.006934929808526346,1.1663919095616309,0.2834389058699633,65.14674861404876,30.53055494205532,1458.5266225980838
61.7,171.22007751464844,187.44276428222656,6.4217326184541195,0.006433930798607355,0.9956243807444278,0.18795358188892883,64.36303915074245,26.982705862534,1461.2248931843371
61.800000000000004,170.575927734375,187.47259521484375,6.4687672383735295,0.008874681899194803,1.0778367923289327,0.157827128810554,67.02542297180545,29.060898174715767,1464.1309830018088
61.900000000000006,169.9276123046875,187.50099182128906,6.504198631342492,0.010962049138834551,1.1687799728090735,0.2798646382265188,70.00797698128149,31.305016598033067,1467.261484661612
62.0,169.2764434814453,187.52783203125,6.526431850458228,0.010100922666928403,1.009448799412373,0.10199413969320589,69.59357894608509,27.78176685672387,1470.0396613472844
